Case,Nodes,Edges,ParkingLots,TotalSpots,FeasibleSpots,Source,Destination,Alpha,Wmax,Cmax,WeightW,runtime_ms,ParkingNode,ParkingSpotIndex,ParkingSpotId,SpotClass,drive_time_hr,internal_drive_time_hr,internal_walk_time_hr,external_walk_distance_km,external_walk_time_hr,walk_time_hr,parking_cost,objective,DrivePath,WalkPath
N2055_PS_spot_availability_A20_I1,2055,5299,103,3055,69,1824,283,0.9,0.5,20.5,0.9,3319.243,487,476,487_S001,near,0.171,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,12.115246,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_spot_availability_A30_I1,2055,5299,103,3055,94,1824,283,0.9,0.5,20.5,0.9,3835.793,487,476,487_S001,near,0.1746,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,12.309646,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->1677->1676->915->487,487->283
N2055_PS_spot_availability_A40_I1,2055,5299,103,3055,108,1824,283,0.9,0.5,20.5,0.9,4179.086,487,478,487_S003,near,0.171,0.002266,0.004168,0.0655,0.0131,0.017268,19.95,12.283836,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_spots_per_lot_S1020_I1,2055,5299,103,1834,22,1824,283,0.9,0.5,20.5,0.9,2280.907,487,311,487_S001,near,0.171,0.001,0.0018,0.0655,0.0131,0.0149,19.08,12.0006,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_spots_per_lot_S2040_I1,2055,5299,103,3666,29,1824,283,0.9,0.5,20.5,0.9,3343.362,487,618,487_S001,near,0.171,0.001,0.0018,0.0655,0.0131,0.0149,19.08,12.0006,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_spots_per_lot_S4060_I1,2055,5299,103,5494,35,1824,283,0.9,0.5,20.5,0.9,3856.604,487,919,487_S001,near,0.171,0.001,0.0018,0.0655,0.0131,0.0149,19.08,12.0006,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_spots_per_lot_S6080_I1,2055,5299,103,7328,40,1824,283,0.9,0.5,20.5,0.9,4619.223,487,1229,487_S001,near,0.171,0.001,0.0018,0.0655,0.0131,0.0149,19.08,12.0006,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_traffic_high_I1,2055,5299,103,3055,40,1824,283,0.9,0.5,20.5,0.9,2815.374,487,476,487_S001,near,0.5286000000000001,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,31.425646000000008,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_traffic_low_I1,2055,5299,103,3055,40,1824,283,0.9,0.5,20.5,0.9,2945.642,487,476,487_S001,near,0.171,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,12.115246,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_traffic_medium_I1,2055,5299,103,3055,40,1824,283,0.9,0.5,20.5,0.9,2888.443,487,476,487_S001,near,0.2613000000000001,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,16.991446000000007,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_traffic_very_low_I1,2055,5299,103,3055,40,1824,283,0.9,0.5,20.5,0.9,2834.375,487,476,487_S001,near,0.14690000000000006,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,10.813846000000005,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_walking_distance_W025_I1,2055,5299,103,3055,11,1824,283,0.9,0.25,20.5,0.9,2673.38,487,476,487_S001,near,0.171,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,12.115246,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_walking_distance_W050_I1,2055,5299,103,3055,40,1824,283,0.9,0.5,20.5,0.9,2946.687,487,476,487_S001,near,0.171,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,12.115246,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_walking_distance_W075_I1,2055,5299,103,3055,54,1824,283,0.9,0.75,20.5,0.9,2975.668,487,476,487_S001,near,0.171,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,12.115246,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1808->1253->1601->138->775->774->2->773->771->3->1427->60->1967->801->1723->1724->1728->151->1673->489->488->487,487->283
N2055_PS_walking_distance_W100_I1,2055,5299,103,3055,96,1824,283,0.9,1.0,20.5,0.9,3317.662,487,476,487_S001,near,0.18049999999999997,0.00145,0.002399,0.0655,0.0131,0.015499,19.66,12.628245999999999,1824->1969->193->2023->2008->2006->1233->157->2001->253->1232->1245->342->75->259->1847->1995->1844->1845->346->936->347->348->1996->1210->1115->343->1911->1800->344->959->1717->1243->1371->1909->897->500->1908->1687->135->1895->1517->1894->389->1893->386->1999->1900->1998->1935->1901->1981->1983->1902->1982->1903->194->1977->40->1904->2025->227->2011->270->501->1938->1958->1771->1957->1937->526->213->1956->471->1955->129->655->1954->1811->2027->1375->1797->2050->4->1113->124->2028->1951->2002->1635->1949->1619->50->1948->1107->47->1670->48->1672->1433->1682->914->488->1677->1676->915->487,487->283
N20_C10_I1,20,62,2,68,3,1,20,0.9,0.5,20.5,0.9,44.124,18,35,18_S001,near,0.0205,0.001925,0.004695,0.35,0.07,0.07469500000000001,14.86,0.9692688124196643,1->5->6->10->11->15->18,18->20
N20_C1_I1,20,62,2,68,6,1,20,0.9,0.5,20.5,0.9,109.655,19,1,19_S001,near,0.0251,0.001559,0.002857,0.12,0.024,0.026857,17.77,4.6668639999999995,1->5->6->10->11->15->18->19,19->20
N20_C2_I1,20,68,2,68,6,1,20,0.9,0.5,20.5,0.9,45.112,18,35,18_S001,near,0.0205,0.001925,0.004695,0.35,0.07,0.07469500000000001,7.35,0.9115157116798439,1->5->6->10->11->15->18,18->20
N20_C3_I1,20,62,2,68,6,1,20,0.9,0.5,20.5,0.9,44.426,18,35,18_S001,near,0.0205,0.001925,0.004695,0.35,0.07,0.07469500000000001,7.35,0.9115157116798439,1->5->6->10->11->15->18,18->20
N20_C4_I1,20,62,2,68,6,1,20,0.9,1.0,20.5,0.9,44.622,18,35,18_S001,near,0.0205,0.001645,0.003295,0.35,0.07,0.07329500000000001,7.54,0.9159756231542832,1->5->6->10->11->15->18,18->20
N20_C5_I1,20,62,2,68,6,1,20,0.9,0.5,20.5,0.9,44.251,18,35,18_S001,near,0.0308,0.001925,0.004695,0.35,0.07,0.07469500000000001,7.35,0.9142397005390257,1->5->6->10->11->15->18,18->20
N20_C6_I1,20,62,2,68,6,1,20,0.9,0.5,20.5,0.9,44.518,18,35,18_S001,near,0.0607,0.001925,0.004695,0.35,0.07,0.07469500000000001,7.35,0.9198860678762758,1->5->6->10->11->15->18,18->20
N20_C7_I1,20,62,2,68,6,1,20,0.9,0.5,20.5,0.9,47.843,18,35,18_S001,near,0.0205,0.001925,0.004695,0.35,0.07,0.07469500000000001,7.35,0.9115157116798439,1->5->6->10->11->15->18,18->20
N20_C8_I1,20,62,2,68,6,1,20,0.1,0.5,20.5,0.1,43.973,18,35,18_S001,near,0.0205,0.001925,0.004695,0.35,0.07,0.07469500000000001,7.35,0.9115157116798439,1->5->6->10->11->15->18,18->20
N20_C9_I1,20,62,2,68,3,1,20,0.9,0.5,15.0,0.9,44.442,18,35,18_S001,near,0.0205,0.001925,0.004695,0.35,0.07,0.07469500000000001,7.35,0.9689897304468704,1->5->6->10->11->15->18,18->20
N2500_C10_I1,2500,7696,125,3732,24,2491,2500,0.9,0.5,20.5,0.9,13889.021,2476,340,2476_S001,near,0.2046000000000003,0.001553,0.003145,0.1661,0.0332,0.036345,14.75,0.7908089381259764,2491->2341->2328->2326->2320->2317->2305->2300->2282->2268->2263->2256->2252->2251->2247->2244->2240->2226->2237->2220->2235->2218->2228->2214->2211->2202->2178->2156->2183->2170->2155->2154->2130->2109->2098->2085->2072->2082->2069->2046->2038->2033->2030->2044->2028->2014->1968->1955->1902->1895->1894->1893->1882->1872->1864->1869->1863->1860->1841->1840->1832->1827->1826->1814->1813->1807->1789->1788->1781->1779->1774->1784->1780->1778->1767->1764->1740->1736->1735->1731->1718->1713->1707->1693->1681->1677->1687->1672->1665->1673->1664->1655->1649->1643->1637->1628->1610->1587->1579->1552->1550->1548->1530->1537->1525->1492->1490->1488->1495->1479->1486->1471->1465->1460->1430->1423->1406->1401->1391->1384->1380->1374->1373->1369->1359->1355->1344->1311->1301->1310->1298->1290->1281->1274->1270->1279->1262->1257->1254->1252->1219->1206->1228->1212->1203->1194->1197->1177->1170->1153->1152->1149->1142->1134->1130->1125->1117->1113->1129->1111->1099->1089->1075->1069->1065->1064->1063->1051->1042->1039->1050->1037->1036->1027->1006->988->981->969->929->924->917->912->904->903->896->892->905->888->885->878->877->874->865->861->857->856->851->818->813->810->812->805->786->762->761->757->755->725->715->711->723->705->696->691->697->698->689->687->681->674->667->659->657->636->609->599->592->588->576->574->586->568->575->564->560->549->547->545->543->540->538->561->532->542->534->539->526->525->527->508->501->476->469->463->450->436->430->408->393->387->372->375->371->362->373->356->350->353->348->346->349->334->337->331->329->324->321->309->298->299->296->289->284->266->262->259->254->235->233->232->230->229->217->228->210->206->209->201->198->196->193->190->183->178->174->168->164->163->162->155->108->51->50->82->81->77->69->68->63->21->1->5->6->10->11->15->24->19->28->22->30->34->54->29->49->85->100->119->114->122->123->125->133->134->181->143->146->156->166->158->173->185->192->204->202->260->263->275->288->290->293->306->317->358->363->379->384->394->407->396->397->401->406->398->403->413->440->449->455->460->468->471->482->497->517->518->537->546->551->553->555->562->569->570->573->593->600->602->615->628->637->642->658->668->694->700->713->721->734->745->748->749->753->763->765->764->766->783->784->791->815->816->821->826->830->839->854->849->852->860->864->866->867->870->880->882->887->893->894->910->933->944->946->948->976->978->985->991->995->1017->1024->1031->1071->1077->1079->1091->1100->1110->1120->1122->1139->1167->1168->1181->1175->1178->1192->1204->1182->1184->1193->1205->1210->1223->1229->1230->1241->1232->1237->1242->1244->1251->1269->1275->1278->1296->1322->1330->1348->1364->1353->1358->1361->1362->1368->1379->1381->1387->1390->1403->1417->1434->1426->1428->1453->1462->1463->1481->1497->1500->1502->1503->1508->1510->1512->1531->1518->1528->1540->1542->1554->1555->1568->1576->1582->1583->1594->1586->1590->1600->1618->1593->1601->1604->1607->1616->1620->1633->1641->1680->1688->1719->1739->1751->1755->1757->1776->1777->1798->1782->1791->1785->1818->1821->1823->1824->1857->1859->1861->1871->1890->1907->1906->1940->1941->1951->1969->1980->1978->1982->1987->1991->2001->2002->2005->2013->2047->2059->2063->2071->2074->2077->2079->2099->2100->2116->2118->2121->2134->2137->2148->2158->2169->2171->2174->2181->2195->2186->2196->2204->2208->2212->2217->2229->2461->2466->2476,2476->2500
N2500_C1_I1,2500,7696,125,3732,63,2491,2500,0.9,0.5,20.5,0.9,46942.792,2476,340,2476_S001,near,0.2046000000000003,0.001603,0.003195,0.1661,0.0332,0.036395,6.66,13.766292000000018,2491->2341->2328->2326->2320->2317->2305->2300->2282->2268->2263->2256->2252->2251->2247->2244->2240->2226->2237->2220->2235->2218->2228->2214->2211->2202->2178->2156->2183->2170->2155->2154->2130->2109->2098->2085->2072->2082->2069->2046->2038->2033->2030->2044->2028->2014->1968->1955->1902->1895->1894->1893->1882->1872->1864->1869->1863->1860->1841->1840->1832->1827->1826->1814->1813->1807->1789->1788->1781->1779->1774->1784->1780->1778->1767->1764->1740->1736->1735->1731->1718->1713->1707->1693->1681->1677->1687->1672->1665->1673->1664->1655->1649->1643->1637->1628->1610->1587->1579->1552->1550->1548->1530->1537->1525->1492->1490->1488->1495->1479->1486->1471->1465->1460->1430->1423->1406->1401->1391->1384->1380->1374->1373->1369->1359->1355->1344->1311->1301->1310->1298->1290->1281->1274->1270->1279->1262->1257->1254->1252->1219->1206->1228->1212->1203->1194->1197->1177->1170->1153->1152->1149->1142->1134->1130->1125->1117->1113->1129->1111->1099->1089->1075->1069->1065->1064->1063->1051->1042->1039->1050->1037->1036->1027->1006->988->981->969->929->924->917->912->904->903->896->892->905->888->885->878->877->874->865->861->857->856->851->818->813->810->812->805->786->762->761->757->755->725->715->711->723->705->696->691->697->698->689->687->681->674->667->659->657->636->609->599->592->588->576->574->586->568->575->564->560->549->547->545->543->540->538->561->532->542->534->539->526->525->527->508->501->476->469->463->450->436->430->408->393->387->372->375->371->362->373->356->350->353->348->346->349->334->337->331->329->324->321->309->298->299->296->289->284->266->262->259->254->235->233->232->230->229->217->228->210->206->209->201->198->196->193->190->183->178->174->168->164->163->162->155->108->51->50->82->81->77->69->68->63->21->1->5->6->10->11->15->24->19->28->22->30->34->54->29->49->85->100->119->114->122->123->125->133->134->181->143->146->156->166->158->173->185->192->204->202->260->263->275->288->290->293->306->317->358->363->379->384->394->407->396->397->401->406->398->403->413->440->449->455->460->468->471->482->497->517->518->537->546->551->553->555->562->569->570->573->593->600->602->615->628->637->642->658->668->694->700->713->721->734->745->748->749->753->763->765->764->766->783->784->791->815->816->821->826->830->839->854->849->852->860->864->866->867->870->880->882->887->893->894->910->933->944->946->948->976->978->985->991->995->1017->1024->1031->1071->1077->1079->1091->1100->1110->1120->1122->1139->1167->1168->1181->1175->1178->1192->1204->1182->1184->1193->1205->1210->1223->1229->1230->1241->1232->1237->1242->1244->1251->1269->1275->1278->1296->1322->1330->1348->1364->1353->1358->1361->1362->1368->1379->1381->1387->1390->1403->1417->1434->1426->1428->1453->1462->1463->1481->1497->1500->1502->1503->1508->1510->1512->1531->1518->1528->1540->1542->1554->1555->1568->1576->1582->1583->1594->1586->1590->1600->1618->1593->1601->1604->1607->1616->1620->1633->1641->1680->1688->1719->1739->1751->1755->1757->1776->1777->1798->1782->1791->1785->1818->1821->1823->1824->1857->1859->1861->1871->1890->1907->1906->1940->1941->1951->1969->1980->1978->1982->1987->1991->2001->2002->2005->2013->2047->2059->2063->2071->2074->2077->2079->2099->2100->2116->2118->2121->2134->2137->2148->2158->2169->2171->2174->2181->2195->2186->2196->2204->2208->2212->2217->2229->2461->2466->2476,2476->2500
