node_id,x,y
328347615,2185.46,1405.28
328347697,2174.14,1383.21
328348027,1802.44,2189.75
328348214,1886.0,2334.96
328348395,1930.26,2253.4
328348571,1896.89,2235.32
328348735,1987.54,2427.3
328348813,2004.11,2425.39
328348878,1795.17,2342.78
328348914,1670.57,2270.82
328349053,1758.19,2414.56
328349083,1754.28,2608.51
328349815,1352.41,2643.04
328349888,994.7,2441.32
328349949,948.11,2326.93
328349970,1009.18,2249.99
328350274,1088.01,3087.42
328350306,996.26,2895.55
328350787,1148.33,3061.07
328350885,1195.33,2942.06
328351347,1059.48,3006.8
328351618,775.33,2996.53
328351901,1077.07,2841.11
328352005,1095.73,2846.89
328354238,1475.75,2054.43
328354337,1481.15,2039.09
328354473,1571.51,2081.75
328354585,1556.91,2090.81
328355015,1242.16,2229.38
329250345,1702.87,1404.3
329250481,1728.05,1403.12
329250962,1223.31,1480.33
329251090,1204.27,1762.4
329923235,1379.71,2322.44
329923257,1257.73,2387.84
329923258,1194.58,2356.46
329923305,1196.77,2350.45
329923308,1355.66,2081.92
329923312,1427.83,1930.99
329923351,1517.73,1843.16
329923424,1870.82,1820.0
329923481,1242.08,2113.41
329923483,1172.9,2057.76
329923506,1393.92,2004.29
329923508,1150.22,2084.23
329923517,1139.72,2097.1
329923537,1316.08,2177.32
329923547,1305.58,2163.79
329923559,1015.8,2118.1
329923585,927.04,2210.82
329923619,1044.16,2049.96
329923638,997.82,2006.34
329923749,893.51,1950.63
329923828,978.06,1897.08
329923903,1018.84,1815.18
329923907,2506.29,2074.28
329923939,2664.22,2334.79
329923974,2750.66,2375.23
329924001,2832.73,2416.03
329924062,3099.05,2450.75
329924120,2940.41,2423.37
329924198,3243.91,2637.31
329924219,3249.24,2663.29
330382360,1068.2,2503.87
330382364,1110.7,2432.71
330382409,1205.48,2664.36
330382418,1185.78,2666.69
330382425,1405.95,2724.24
330382471,1467.4,2768.65
330382472,1556.03,2831.16
330382478,1473.31,2901.8
330382486,1452.44,2902.1
330382520,4123.11,3117.36
330382521,4160.91,3041.26
330382522,4181.14,2999.4
330382524,4346.43,2989.09
330382526,4270.8,2937.82
330382527,4049.46,2835.65
330382539,4005.4,2807.29
330382540,4005.45,2814.82
330382611,4234.67,3179.06
330382612,4198.18,3260.13
331664429,3062.64,1541.72
331664433,3245.14,1644.24
331664439,3257.62,1670.05
331664523,3302.57,1294.64
331969122,6445.02,4714.5
331969125,6655.36,4966.85
331969126,6365.88,4950.38
331969127,6053.81,4801.63
331969254,6358.25,4673.72
331969334,6298.72,5334.83
331969396,6225.64,5147.66
331969397,6353.43,5210.88
331969416,6502.78,4882.4
331969417,6468.89,4865.29
331969423,6442.14,4853.49
331969465,5865.68,4945.17
331969537,6187.15,5246.55
331969548,6382.72,5523.58
331969552,6403.49,5530.07
331969654,5351.35,5614.45
331969691,6924.27,5792.76
331969760,8143.72,5312.46
332419193,5712.21,1406.72
332419211,5734.84,1488.52
332419216,5702.48,1534.44
332419225,5726.24,1582.33
332419229,5645.38,1742.72
332419679,4647.07,1593.06
332419680,4140.03,1824.21
332419684,5543.11,1697.61
333850655,6549.98,1665.96
333850659,6493.82,1774.59
333850662,6683.16,1871.26
334325517,3277.7,1810.18
334325580,846.79,4365.02
334325643,3268.83,1802.7
334325720,3567.09,1533.98
334325786,3065.36,1983.79
334325801,3181.44,2164.71
334325825,3563.94,2218.66
334325905,3502.56,2273.59
334325970,2243.57,2403.34
334325973,2287.08,2466.23
334325993,2294.02,2483.46
334623749,6250.69,1884.41
334623755,6288.14,1911.7
335034175,4111.13,1431.46
335034178,4010.82,1551.75
335034217,4159.76,1339.46
335034220,3922.58,1508.19
335034245,3905.2,1521.79
335820891,8189.32,2183.68
335820892,7995.85,2186.43
335820946,6554.63,4767.95
335820950,6088.78,3608.21
335820951,6235.23,3451.34
335820953,7967.58,2308.29
335952330,6641.65,1922.09
335957004,7193.89,2659.64
335958276,7134.16,2684.25
336984409,3501.46,4612.14
336984417,3715.5,4288.47
336984427,3823.13,4189.8
336984436,2727.68,3638.15
336984463,2595.07,3624.26
336984471,2656.68,3826.61
336984514,2557.43,3444.66
336984534,2544.31,3515.41
336984577,3387.0,3743.21
336984582,3478.69,3559.73
336984585,3467.08,3582.96
336984595,3374.03,3768.96
336984625,3022.5,3515.8
336984635,3696.65,3217.47
336984661,3544.19,3135.03
336984664,3503.42,3108.7
336984668,3577.86,2958.38
336984675,3433.91,3219.53
336984689,3077.04,4537.71
338449442,3352.51,3399.47
338449445,3466.02,3152.48
338449449,3387.82,3107.13
338449471,3161.53,2981.86
338449550,3395.77,3309.13
338449576,3133.34,3177.87
338449619,3106.22,3180.73
338449983,3234.55,3438.2
338450000,3061.46,3319.36
338450002,3038.62,3259.05
338450030,3032.0,3245.75
338450075,2974.75,3532.08
338450088,2961.42,3537.88
338450120,3621.25,3314.0
338450199,4381.46,3830.35
338450203,4630.83,4389.17
338450211,4512.17,4122.83
338450214,4407.87,3891.32
338450235,4221.61,3670.96
338450274,3673.15,3005.35
338450275,3652.62,3048.64
338450288,3641.83,3063.91
338450309,4246.69,3285.14
338450311,4207.52,3366.59
338450312,4125.97,3534.7
338450313,4166.02,3554.43
338450316,3966.86,3984.1
338450328,4527.48,3682.72
338450331,4365.13,3594.97
338450360,4505.96,3411.85
338450368,6006.92,1727.57
338450371,6024.72,1741.5
338450403,6030.36,1893.91
338450404,6031.2,1920.31
338450405,6018.94,1894.34
338450429,6040.97,1893.31
338450430,6066.6,2068.49
338450433,5956.92,1914.25
338450435,5996.03,2105.43
338450436,5875.64,1938.81
338450452,6013.92,1733.19
338450474,5723.54,1851.32
338450486,5523.09,1738.18
338450516,5212.77,2049.86
338450522,5329.02,2014.14
338450546,5142.94,1839.85
338450549,5008.59,1753.52
338450550,5004.01,1745.26
338450553,5004.0,1726.9
338450564,5279.94,1645.25
338450575,5280.81,1677.39
338450577,5054.06,1921.65
338450579,5044.09,4710.16
338450584,6219.86,5296.18
338450585,6173.5,5272.24
338450586,7002.96,5512.96
338450596,7314.96,5634.45
338450614,7598.1,5424.86
338450634,7406.47,4562.35
338450640,7768.36,5157.77
338450658,8367.9,5038.41
338450660,8041.07,4723.49
338450661,8056.53,4646.17
338450662,8054.64,4468.32
338450665,8122.23,3912.68
338450751,6994.53,5977.91
338450782,6263.67,5832.85
338849148,3408.5,4380.48
338849150,3578.51,4483.46
338849157,4553.26,1593.21
338849165,4565.0,1561.77
339204557,2725.3,3953.09
339204561,2862.81,3611.75
339204563,3050.13,3805.87
339271792,3807.24,4364.16
339271794,3640.48,4226.04
339271796,3417.95,4560.16
339271797,3013.78,3917.8
339271801,2772.52,3789.39
339271826,2686.07,3516.27
339271833,2648.34,3509.26
339271844,2620.85,3737.64
339271846,2668.53,3726.8
339271853,2688.56,3723.15
339271860,2624.38,3867.91
339271866,2621.12,3893.81
339271874,3338.06,3829.85
339271876,3427.15,3662.0
339271877,3123.25,3510.81
339271878,3118.1,3510.54
339271891,3563.08,3285.62
339271892,3533.39,3339.71
339271898,3518.39,3377.39
339271913,3748.76,3041.67
339271914,3818.63,2956.8
339271937,2929.37,2641.12
339271943,2798.03,2665.53
339271954,2830.28,2665.03
339573880,2465.81,4668.77
339573882,2303.21,4734.4
340085930,4212.71,3577.73
340085931,4347.19,3539.1
340085934,3454.14,3841.78
340085935,3338.77,3979.58
340085936,4332.79,4042.93
340085938,4067.16,4249.72
340085945,4101.79,4158.96
340085946,4013.2,4044.14
340085947,4140.51,3945.18
340085948,3794.33,4587.55
340085983,2805.59,4733.39
340085987,2507.95,4633.49
340086019,1613.6,5263.04
340086051,674.36,5998.22
340433707,5981.58,6186.8
340433753,5992.83,5794.55
340433767,5935.63,5673.11
340433794,4308.52,3935.6
340433834,6043.33,2869.79
340433857,6638.16,2895.87
340689482,5261.38,1701.97
342187415,2210.81,1673.46
34442227-AddedOnRampNode,6273.54,5784.05
344446974,7906.44,5194.05
344967216,4164.28,2016.49
344967237,4308.86,2201.61
344967249,4302.16,2220.74
344967255,4183.34,2363.64
344967276,4249.7,2281.35
344967278,4041.77,2180.65
344967304,4033.47,2165.95
344967313,4301.14,2422.46
344967316,4488.33,2190.38
344967326,5065.94,2079.0
344967328,5105.61,2105.21
344967365,5221.97,2289.18
344967379,5004.64,2146.33
344967385,4864.85,2062.06
344967390,4782.33,2164.58
344967393,4897.07,2269.28
344967396,5161.71,2359.83
344967413,4942.57,2218.31
344967416,5101.61,2430.18
344967438,4880.33,2289.42
344967441,4835.19,2213.83
344967444,4933.6,2100.72
344967446,5935.1,1684.0
344967466,6124.28,1806.59
344967475,6125.43,1770.01
344967481,6111.6,1664.88
344967484,6112.17,1631.61
344967492,6174.48,1477.62
344967495,6103.42,1796.78
344967583,4678.24,3496.64
345084666,4406.19,3536.0
345084675,4454.19,3476.53
345084677,4625.08,3563.82
345084681,4952.83,3481.46
345084713,3910.01,2582.31
345084759,4958.47,2899.07
345084761,6019.19,2300.9
345084775,5441.84,2354.75
345084778,5967.28,2228.75
345084797,5538.17,2231.69
345084800,5998.71,2271.66
345084862,6391.27,2100.92
345084895,6475.03,2002.72
345084898,6534.24,2052.21
345084900,5687.01,1664.44
345084903,5929.11,1447.89
345085049,4940.39,1561.67
345085051,4900.23,1554.1
345085054,5080.81,1370.36
345085066,5047.28,1424.77
345085081,5019.74,1445.81
345085090,4996.8,1491.91
345085110,4703.99,2116.8
345085180,5768.28,2166.76
345085226,5734.82,1976.92
345085231,5549.43,2160.29
345085235,5693.1,1976.34
3561667625,6155.03,3901.27
363709174,6578.1,5136.12
363709175,6392.46,5126.55
363709428,6578.26,5049.1
363709429,6431.16,5042.06
363711084,6574.93,4962.36
363711339,6565.4,5504.97
363714030,6667.2,5010.72
363714039,6664.34,4827.43
363716669,6795.04,5512.93
363716843,7009.21,5208.2
363717148,6803.39,5204.39
363719039,6849.73,5014.8
363719043,6796.01,4879.14
363720368,6925.84,4943.39
363728132,6864.08,4398.27
363730874,6949.85,4541.51
363730875,7039.25,4583.43
363731229,6890.63,4673.11
369887847,5263.7,5252.11
369888138,4738.8,4201.24
369888510,5471.66,4711.02
376045510,7194.48,3952.23
376114940,7745.98,3949.69
376115090,7669.85,3895.89
376115373,7593.06,3840.0
376115785,7516.82,3782.5
376116109,7355.07,4025.12
376116378,7289.13,4166.61
376117044,7377.34,4206.87
376117786,7466.99,4248.54
376117839,7555.42,4288.96
376119030,7643.81,4323.34
376119159,7732.93,4129.27
3780381657,4200.38,4872.05
3780382809,5899.92,3583.72
3780382810,5881.46,3614.89
3780395178,4324.51,4752.43
380044976,4630.88,6057.05
380045138,4987.73,6052.0
380059648,5664.62,4535.39
380059947,5801.17,4605.1
380059958,5921.75,4453.03
380060112,5849.97,4830.88
380060129,5432.81,4905.46
380060187,5522.27,4669.56
380060469,5594.81,4706.35
380060486,5683.04,4752.14
380063483,5774.84,4796.16
380063488,5929.09,4899.86
387526911,7492.5,1431.8
387552359,6450.28,3751.86
387553807,6073.92,4529.97
387944278,6133.39,4457.63
387944279,6354.29,4319.62
389902926,1705.64,2054.92
390111756,3815.14,4554.17
390608925,5978.13,4385.09
390961829,4489.17,1627.72
392323912,6957.57,2643.81
392323915,6947.15,2823.19
392323916,7836.14,4764.65
392323928,6874.47,2710.25
392900727,8195.24,4992.63
392900889,6528.57,5703.19
392901047,6374.8,5875.62
392901090,5981.63,6258.7
396314667,6997.97,5757.63
4080014764,6476.23,4435.48
4080014767,6521.48,4456.39
4080014768,6567.48,4477.66
4080014769,6367.89,4478.8
4080014770,6397.03,4492.35
4080014771,6612.14,4498.31
4080014772,6440.67,4512.63
4080014773,6664.89,4522.7
4080014774,6486.25,4533.81
4080014775,6532.94,4555.52
4080014776,6576.97,4575.98
4080014777,6629.58,4600.44
408430803,4047.05,4748.69
408435628,4883.91,4564.73
408435643,5014.38,4405.9
408435644,4824.43,4303.0
408435645,4750.64,4559.07
408435646,4916.8,4356.25
408435647,5166.0,4486.8
411648955,6791.32,5599.74
411648963,6300.82,4002.56
411929139,5916.0,4354.35
411929140,5845.79,4072.98
411929172,7254.33,3106.06
411932204,8239.39,3576.27
411932233,6062.6,4177.09
411932239,5983.1,4139.65
412684194,6789.66,5699.59
412684299,6285.11,4913.26
412684300,6270.64,5169.88
412684301,6903.49,5205.12
412684305,6662.81,5200.52
412684309,6655.13,5500.77
412684310,6571.18,5470.2
412689855,5632.19,5633.32
412689860,4940.01,5869.32
412689889,6846.76,5204.34
412689890,6468.76,4956.26
412689895,4612.56,2853.37
412689902,6639.08,1299.97
412689918,7648.38,4087.1
412859588,6559.55,3589.17
412859589,6813.41,3448.81
412862913,7081.76,2245.29
412935618,6879.7,2288.51
414478048,7362.15,3668.67
414872744,5675.55,5526.06
416184890,6474.87,2307.36
416185189,4651.89,5778.14
416185307,7914.87,4214.35
416185950,7734.61,1844.71
416186645,7837.86,3024.65
416186844,6251.87,2706.35
416187388,8055.88,3240.35
416190298,7920.22,3302.07
416191189,7532.87,2732.35
416191302,7135.22,3209.29
416191760,8215.87,3442.35
416194769,1325.86,4837.93
416194867,1030.43,4626.18
416196556,7862.87,2519.35
416200370,6295.62,2534.56
416200980,7700.83,3916.44
416201077,7805.88,3738.35
416201533,5351.08,5297.52
416201966,7040.09,4212.53
416203321,6335.87,2502.35
416204116,4482.62,5878.41
416204338,7086.98,3673.84
416204578,7193.88,5229.36
416206834,5878.87,2618.36
416208011,7146.32,5630.92
416208085,7660.46,2935.56
416208856,7121.17,3335.34
416208981,4595.87,5686.35
416210474,7070.82,5171.16
416210563,7640.87,3658.35
416211832,7376.73,1553.21
416214406,7288.88,5275.35
416215049,8057.88,3640.36
416215119,6214.38,1600.8
416215978,7853.86,3652.36
416217136,7798.12,2407.96
416217235,6917.96,1443.48
416218154,7542.28,3801.49
416218655,7465.66,3744.11
416219191,6360.87,1203.36
416219358,6857.87,1329.36
416219720,7726.26,3700.77
416219955,7440.96,3726.44
416222177,5557.29,4056.39
416223313,4383.86,3020.39
416224607,7793.55,3115.12
416225216,7591.39,1964.1
416226879,8011.89,3607.37
416231955,5432.85,5864.38
416232528,7037.88,3272.36
416232926,1973.56,5871.02
416235300,7550.41,3615.15
416235919,5820.23,5002.67
416236167,1309.44,4821.66
416237495,5956.87,2478.36
416239624,7036.74,1341.07
416239712,7969.87,3199.35
416240094,5337.93,2896.53
416243489,7884.15,3158.62
416243573,7404.85,2079.26
416244990,7127.24,1972.15
416245143,7064.87,3292.35
416246025,7992.65,3593.81
416246717,1082.25,4607.43
416247353,1078.23,4595.07
416250744,8002.87,2573.35
416256692,7982.94,3094.03
416257066,6318.87,1428.36
416257325,7620.77,3860.34
416257424,7511.88,2014.35
416259148,5314.2,5799.33
416259404,6311.88,1756.35
416260625,6437.57,2259.15
416261016,5077.2,5729.93
416261099,5865.23,1404.04
416262616,7085.88,1415.35
416264089,7703.08,3071.08
416265573,1844.66,5805.7
416265977,7133.88,1405.35
416266906,5294.71,5995.41
416267212,7143.87,5356.35
416268326,7621.87,5595.35
416268383,7680.87,5468.35
416269081,5527.46,5073.08
416269424,6717.07,1362.83
416269476,5146.91,4970.18
416269655,8076.97,3139.87
416270941,4070.05,4377.35
416271216,6379.87,2557.35
416272373,6560.65,2416.53
416276102,6127.69,2956.52
416277132,5067.71,5032.85
416277147,6092.87,2646.35
416277599,6353.46,1670.42
416279122,7536.34,1895.83
416279646,6086.8,1356.52
416280816,5306.38,4348.21
416281449,7929.72,2480.38
416285286,1281.81,4799.56
416285961,5605.87,3998.36
416286375,7612.64,3027.01
416287016,7531.87,2987.35
416287733,7746.79,2980.39
416288983,7927.64,3067.66
416289811,7047.02,3434.96
416289981,6679.87,2217.35
416291637,5550.14,3353.95
416294155,8005.54,3342.56
416294572,8100.87,3149.36
416294844,7645.19,2028.81
416294905,5331.53,5708.9
416295135,5363.1,4290.58
416295938,6244.87,1390.36
416297011,6005.67,5582.75
416297051,6331.59,3213.09
416297115,5409.87,4427.35
416299177,6508.87,2351.36
416299449,6671.88,1444.35
416299582,5735.88,4061.35
416299634,7044.53,3568.49
416300591,7747.88,3437.35
416301252,7365.07,2009.85
416302362,5707.47,4934.8
416303252,7877.53,2362.94
416304448,7460.87,2779.35
416305403,6032.87,2570.35
416305687,6426.87,1255.35
416305910,5226.17,4906.83
416306360,7143.02,3632.89
416307389,7683.87,3570.36
418988931,7227.83,3458.45
418988932,7232.87,3355.02
418988934,7241.87,3196.36
418988937,7236.38,3077.92
418988939,7536.2,3413.48
418988940,7500.99,3484.28
418988941,7459.46,3570.63
418988942,7566.79,3349.6
418988943,7603.68,3273.56
418988944,7513.63,3230.93
418988945,7422.82,3187.06
418988946,7783.96,3362.13
418988947,7871.29,3402.07
418988948,7957.12,3442.98
418988949,8144.88,3532.16
418988956,5268.11,1980.69
418988957,5200.28,1920.55
418988958,7319.37,4520.04
418988959,7360.81,4435.71
418988960,7108.25,4299.52
418988962,6847.02,4123.19
418988963,6570.04,3995.92
418988964,5645.35,2784.16
418988965,5712.68,2830.23
418988966,5434.25,2823.77
418988967,5495.48,2898.91
418988968,5268.52,3227.04
418988969,5234.52,2767.73
418988970,5247.25,2971.16
418988973,5799.49,2847.42
418988974,5876.56,2866.73
418988975,6102.37,3112.33
418988976,6021.64,3344.83
418988978,6497.48,3134.71
418991447,5679.49,3596.81
418991454,7120.71,4249.13
418991455,6351.34,3894.09
418992828,7127.66,4396.16
418992829,7083.23,4407.89
418995332,6301.83,2456.1
418995334,6730.12,3033.7
418996072,6560.8,2789.01
418996074,7301.13,3915.12
418996075,7387.0,3959.41
418996076,7474.65,4003.83
418996077,7561.56,4045.28
418996078,7855.42,4189.44
418996079,7217.93,3682.08
418996080,7385.04,3685.47
418996081,6632.45,3861.22
420326318,5909.53,5516.21
420326441,6023.02,5446.15
420326597,5281.76,4442.27
420326601,5070.53,4337.4
420326605,5447.63,4191.92
420326608,5588.16,4145.11
420326610,5728.85,4214.93
420326612,5821.04,4102.73
4211155936,3784.38,4779.37
421138189,7831.26,2283.14
421138214,5592.12,3023.1
421138218,6352.65,3270.43
421138233,6179.63,3473.0
421146123,7901.67,2895.06
421146126,7991.23,2937.77
421146128,8162.33,3021.49
421155707,7978.3,3740.73
421162254,7693.98,3317.29
421163789,6955.41,3367.9
4216578875,4066.96,4499.04
422347593,5915.05,2861.2
422347597,6020.89,2920.71
422348163,6170.78,3508.73
4250580079,7977.36,4038.54
429385249,6505.17,3719.21
4313418422,7579.14,2384.2
4318773469,7147.72,2707.21
4318773471,7406.19,2534.04
4318786921,6954.31,2834.51
438109755,6183.53,2759.75
442398939,6268.85,1525.13
442399958,6229.32,2586.98
442399959,5999.3,3155.7
442399962,5710.15,3171.17
442399963,6393.91,1587.39
442399964,6391.36,1797.36
442399965,6523.79,1530.97
442399966,5791.13,1511.74
442399967,6804.7,1432.92
442399968,6877.51,1491.47
442432391,7004.11,3890.47
442432394,6711.29,4729.18
442432398,6259.0,4272.33
442435096,5417.67,5406.18
442435097,5411.79,5518.9
442435098,5700.82,5158.71
442435099,5118.95,5643.21
442435100,5022.88,5811.91
442435101,5211.85,6135.21
442435102,5061.26,6305.28
442755833,1063.25,4471.24
442755834,1310.88,4701.94
442755836,6175.59,3083.43
442755843,7384.87,2668.35
442755844,7460.82,2620.21
442755846,7536.59,2896.25
442755847,7611.08,2851.26
442755851,7535.06,2572.33
442755852,5100.98,4300.88
442755853,5194.64,4194.54
442760425,7951.72,2117.37
442760426,8085.47,2036.82
442760427,7787.93,1910.9
442760429,7547.83,1760.98
442760431,7567.7,1634.07
442760432,7511.89,1512.31
442760433,7717.14,1469.82
442760434,7724.11,1508.07
442760435,7472.46,1337.86
442760436,7114.34,1506.19
442760437,7289.84,1160.07
442760443,7922.84,1800.82
442760444,7873.87,1730.41
442760454,6940.44,3782.89
442760456,7106.73,3478.67
442760457,8058.96,3800.86
442760458,8078.75,2686.19
442766018,3983.73,4390.7
443127177,6287.66,4640.14
443127178,6127.85,4837.08
443127179,6202.25,4873.22
443127180,7012.09,5138.56
443127183,6988.82,4456.14
443127184,7021.74,4714.33
443127185,6929.69,4881.81
443127186,6837.78,4789.7
443127187,6991.46,4322.52
443127188,7240.79,4957.08
443127189,7313.43,4982.36
443127190,7414.38,5016.99
443127191,7074.76,5528.11
443127192,7009.61,5292.05
443127193,6824.39,4482.05
443127194,6163.16,4471.14
443127195,4865.29,4931.98
443127196,4925.77,4858.4
443127197,4985.47,4785.86
443127198,5330.98,5165.76
443127199,5390.42,5091.65
443127200,5448.04,5019.37
443970618,5929.71,2714.79
4440816377,4664.79,2311.77
4442004884,1137.6,3911.3
4442004885,974.79,4164.96
444672672,7681.54,1779.15
444672692,1244.92,1366.92
445219810,4436.47,5960.89
4458644201,3763.93,4638.06
4487224450,3945.45,5717.53
4492572289,1796.96,2810.45
4492572290,1646.11,3026.58
4494532663,540.4,2250.57
4553256683,4347.92,1433.83
457749575,7111.11,2107.09
457749578,7184.89,2048.17
457749579,7313.84,2210.78
457749580,7234.92,2111.25
457749581,7285.59,2175.15
457749583,7324.22,1939.73
4612010942,5397.05,3682.79
4612010944,5276.94,3732.91
4612010954,4877.77,3911.1
4612132723,1880.2,5811.28
4616498255,3953.74,4711.79
4627621475,6677.69,4350.85
4627621476,6660.17,4390.86
4627621477,6637.55,4331.14
4627621478,6618.74,4371.22
4627621479,6712.54,4414.77
4627621480,6584.26,4356.23
4711821577,4111.93,1873.7
4711826490,4353.66,3392.62
4711835378,4534.21,1530.73
4711835382,4651.4,1608.67
4711856139,4656.53,1560.06
474770401,2775.62,5626.44
4781390282,3090.4,2951.3
4790263183,6135.89,3791.15
4803110849,6943.9,3460.95
481695373,2180.14,2683.49
481695379,2049.97,2346.8
481695382,1961.22,2183.5
481695396,2690.63,5487.32
481695408,2752.16,5550.23
481695414,3984.53,4315.45
4866124419,865.94,3125.32
4895169844,2244.78,2350.7
4895169845,2452.82,2223.97
4895174142,1979.8,2532.51
4907687400,3329.47,1583.61
492693266,3271.94,1901.15
499953662,5496.84,4026.19
499953663,5527.59,3959.37
499953664,5653.66,3915.12
499953666,5888.33,4250.28
499953667,5840.84,4212.56
499953671,5064.89,3685.54
499953675,5865.65,5649.79
499953678,5839.61,5688.24
5001639089,8182.27,4953.87
500375328,7921.65,2753.49
500375337,6000.92,3293.97
502840329,7009.57,5234.45
502840355,5545.88,5526.19
502840361,4953.56,4665.28
502855751,6191.55,3340.04
5033066040,4165.57,3685.53
517706745,2570.89,1393.38
517706844,1145.98,4054.81
517706894,5446.35,1795.09
517706895,6849.41,2091.16
517706896,6780.52,2134.87
5255035756,6634.33,5594.82
5255035757,6615.1,5677.56
533769751,387.17,5083.22
533769769,1235.94,5503.48
533769792,1997.57,5868.04
533847493,3016.45,3440.04
533847502,3210.58,3371.04
533847513,3184.64,3541.16
533847516,3142.87,3622.45
542897507,2963.79,3016.55
542938148,3720.55,5037.35
545312693,7003.87,3086.11
545312773,7191.24,3658.85
5562961578,3520.06,4731.22
5689341088,3389.81,5876.47
5824671919,6960.95,2814.54
6084895932,3354.51,4661.39
6091317342,3658.43,4827.41
6091317360,3677.96,4716.33
6091347617,3897.47,4603.73
613999354,6179.23,3649.74
6302226026,4207.67,3686.21
6541054300,4675.22,5425.13
6541054306,4764.17,5402.35
676441729,6187.11,2530.7
6835825381,6719.51,2968.29
6835825382,6667.63,2935.46
6835868985,6715.03,2981.8
6835868987,6724.55,3024.81
6835868989,6626.6,3001.75
6928676082,3287.61,4632.48
6952902963,3808.23,4909.41
7041183462,3884.4,5046.37
7086411992,4769.31,5311.65
7367755780,3098.29,3710.21
7369426378,7055.47,3546.53
7369497883,6790.07,3408.03
7463948896,3720.9,4471.17
751074985-AddedOnRampNode,2341.09,4588.75
7617097874,5290.32,2550.26
7742395185,4212.38,4583.9
7881859029,7088.81,2072.37
7935712602,661.65,6007.16
7978961180,6588.4,4550.75
8060737230,4123.66,5930.83
8098810933,5179.25,3343.78
8163580146,6280.08,2659.3
8163580147,6242.56,2607.04
8163580148,6254.01,2622.61
8163580152,6268.4,2642.79
8163580153,6379.9,2681.38
8189144851,6500.39,4148.39
8189158183,6533.99,4074.0
8189608931,6339.24,3724.03
8189608957,6652.88,3822.19
8189608958,6861.57,3968.87
8189608959,6941.79,4005.52
8189608960,5979.08,4867.2
8189608961,5529.17,5374.03
8189608962,5378.42,5562.53
8189726929,7733.67,4718.03
8192887980,6149.58,3797.39
8195956655,2800.98,4185.84
8195956656,2840.84,4210.49
8195956657,2777.2,4125.71
8195956658,2710.95,4226.07
8241884467,5404.13,3291.55
8241893540,4986.02,2914.85
8241893609,4954.65,2759.47
8256400677,5183.67,2566.39
8256534784,5686.02,3140.92
8386062664,7370.67,5602.1
8401095378,7858.16,5183.59
8477238550,4798.34,4589.28
8492049429,6523.78,4333.41
8603157394,3736.59,5877.93
8616701655,6024.64,5592.16
8770896924,5929.52,6147.19
8881861575,5117.7,2018.61
8881878776,4268.94,3573.81
8881878777,4283.69,3543.32
8891800729,4516.03,1536.14
8905697073,7874.9,2512.39
8932491474,1023.57,4998.39
8947325195,7846.5,4259.9
8971292136,7314.94,1628.89
9125521177,7571.12,4539.18
9160868455,4219.1,3882.88
9267707208,5045.16,1352.77
9434062273,3344.35,5557.05
9442302167,3205.74,1523.86
9442302168,3933.87,1901.95
9442302169,4149.28,2009.63
9442302170,4731.82,2344.14
9442302171,4891.59,2422.14
9442302172,5226.35,2590.83
9442302173,5357.38,2726.23
9442302175,5729.85,3195.74
9442405983,7082.79,4071.22
9442405984,7262.99,4154.93
9442456743,7019.84,4817.43
9442456744,7017.35,4940.51
9442456745,7005.28,5436.04
9442456746,7001.79,5571.89
9442600117,5588.31,3603.95
9442600118,5023.67,3845.64
9442600119,4941.51,3882.61
9442600120,4861.63,3918.31
9442600121,4729.72,3976.2
9442600122,4577.5,4043.99
9442600123,4381.06,4142.07
9442600124,4121.53,4337.76
9442600125,4093.09,4359.92
9442600126,4060.85,4384.97
9442600127,3995.25,4506.95
9442600128,3963.53,4661.54
9442600129,3920.52,4875.03
9442600131,3784.91,5327.06
9442600163,4404.38,4106.16
9442600164,4599.61,4020.52
9442600165,4889.98,3889.37
9442600166,4978.22,3850.36
9442600167,5433.24,3654.47
9442600168,5964.4,3433.71
9442600169,6023.84,3350.37
9442600170,6094.28,3476.16
9442675964,3972.12,4375.96
9442675965,3829.04,4531.54
9442675967,3499.77,4736.07
9442675968,3656.89,4703.39
9442675970,4799.72,5179.23
9442675972,3849.94,5089.64
9442789560,4397.56,5811.29
9442789561,4653.37,5452.15
9442789562,4663.28,5439.89
9442789568,4812.02,5258.98
9442789569,5245.46,4891.69
9442789570,6090.01,4003.94
9442789571,6155.18,3854.68
9442789572,6196.75,3770.82
9442789573,6308.65,3634.35
9442789574,6799.04,3344.83
9442789575,6928.79,3268.74
9442789576,6963.58,3247.0
9442789577,7080.33,3174.37
9448986018,6583.91,3061.04
9448986019,6417.57,2846.72
9448986020,6379.18,2795.21
9448986021,6109.49,2424.41
9448986022,6102.26,2414.69
9448986023,5981.75,2248.47
9448986025,5659.3,1875.35
9448986030,6712.84,3272.91
9491076055,4536.91,4047.37
9491076056,4542.89,4059.58
9556765873,6070.09,3264.32
9556778321,5940.87,3319.62
9584102220,6811.78,3025.17
9584102221,7414.64,2649.49
9584102222,7508.49,2589.48
9584102223,7546.89,2564.45
9584102224,7818.99,2396.13
9584102225,7848.37,2379.47
9584102226,7921.74,2336.11
9584102227,7946.3,2321.2
9584102228,8111.51,2225.69
9584102237,7935.23,2220.29
9584102239,7715.45,2316.52
9584102240,7584.72,2399.28
9584102241,7447.41,2492.45
9584102242,7101.18,2739.01
9584102243,6785.3,2930.39
9584102244,6606.27,3010.35
9584102245,6512.98,3065.58
